customer_id,customer_name,email,city,state,customer_segment
C007483,Tunde Nwosu,customer007483@quickmart.example,Abeokuta,Ogun,Mass Market
C007484,John Akinyemi,customer007484@quickmart.example,Lagos,Lagos,Premium
C007485,Amina Lawal,customer007485@quickmart.example,Maiduguri,Borno,Premium
C007486,Emeka Akinyemi,customer007486@quickmart.example,Ikeja,Lagos,Mass Market
C007487,Ada Bello,customer007487@quickmart.example,Benin City,Edo,Mass Market
C007488,Ngozi Adeyemi,customer007488@quickmart.example,Abeokuta,Ogun,Mass Market
C007489,Amina Sani,customer007489@quickmart.example,Kaduna,Kaduna,Mass Market
C007490,David Adebayo,customer007490@quickmart.example,Uyo,Akwa Ibom,Business
C007491,David Yusuf,customer007491@quickmart.example,Port Harcourt,Rivers,Premium
C007492,Yusuf Ibrahim,customer007492@quickmart.example,Lagos,Lagos,Mass Market
C007493,Grace Ogunleye,customer007493@quickmart.example,Ikeja,Lagos,Mass Market
C007494,Samuel Mohammed,customer007494@quickmart.example,Osogbo,Osun,Mass Market
C007495,Emeka Danladi,customer007495@quickmart.example,Abuja,FCT,Premium
C007496,Emeka Okafor,customer007496@quickmart.example,Jos,Plateau,Mass Market
C007497,Peter Lawal,customer007497@quickmart.example,Calabar,Cross River,Premium
C007498,Fatima Eze,customer007498@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C007499,Esther Adeyemi,customer007499@quickmart.example,Abuja,FCT,Mass Market
C007500,Grace Usman,customer007500@quickmart.example,Abeokuta,Ogun,Mass Market
C007501,Emeka Okoro,customer007501@quickmart.example,Jos,Plateau,Premium
C007502,David Musa,customer007502@quickmart.example,Kano,Kano,Premium
C007503,Sarah Yusuf,customer007503@quickmart.example,Uyo,Akwa Ibom,Mass Market
C007504,Ngozi Garba,customer007504@quickmart.example,Uyo,Akwa Ibom,Mass Market
C007505,Sarah Garba,customer007505@quickmart.example,Abuja,FCT,Mass Market
C007506,Tunde Sani,customer007506@quickmart.example,Kaduna,Kaduna,Mass Market
C007507,Mary Ibrahim,customer007507@quickmart.example,Uyo,Akwa Ibom,Mass Market
C007508,Sarah Okafor,customer007508@quickmart.example,Port Harcourt,Rivers,Mass Market
C007509,Michael Adeyemi,customer007509@quickmart.example,Enugu,Enugu,Premium
C007510,Tunde Musa,customer007510@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C007511,Blessing Mohammed,customer007511@quickmart.example,Ilorin,Kwara,Premium
C007512,Ibrahim Bello,customer007512@quickmart.example,Ilorin,Kwara,Business
C007513,Ngozi Nwosu,customer007513@quickmart.example,Benin City,Edo,Mass Market
C007514,Samuel Balogun,customer007514@quickmart.example,Ado-Ekiti,Ekiti,Business
C007515,Fatima Ibrahim,customer007515@quickmart.example,Lagos,Lagos,Premium
C007516,Samuel Okafor,customer007516@quickmart.example,Ikeja,Lagos,Premium
C007517,Amina Mohammed,customer007517@quickmart.example,Ilorin,Kwara,Mass Market
C007518,Oluwaseun Usman,customer007518@quickmart.example,Onitsha,Anambra,Premium
C007519,Grace Eze,customer007519@quickmart.example,Abuja,FCT,Mass Market
C007520,John Usman,customer007520@quickmart.example,Onitsha,Anambra,Mass Market
C007521,Mary Adebayo,customer007521@quickmart.example,Lekki,Lagos,Business
C007522,Kelechi Okafor,customer007522@quickmart.example,Onitsha,Anambra,Business
C007523,Tunde Balogun,customer007523@quickmart.example,Kaduna,Kaduna,Mass Market
C007524,Ibrahim Akinyemi,customer007524@quickmart.example,Enugu,Enugu,Mass Market
C007525,Chinedu Akinyemi,customer007525@quickmart.example,Kano,Kano,Business
C007526,David Danladi,customer007526@quickmart.example,Uyo,Akwa Ibom,Mass Market
C007527,Fatima Bello,customer007527@quickmart.example,Lekki,Lagos,Mass Market
C007528,Samuel Adeyemi,customer007528@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C007529,Ada Lawal,customer007529@quickmart.example,Benin City,Edo,Mass Market
C007530,Daniel Danladi,customer007530@quickmart.example,Abeokuta,Ogun,Mass Market
C007531,Chinedu Danladi,customer007531@quickmart.example,Maiduguri,Borno,Premium
C007532,Peter Adebayo,customer007532@quickmart.example,Lekki,Lagos,Mass Market
C007533,Ada Eze,customer007533@quickmart.example,Port Harcourt,Rivers,Mass Market
C007534,Ngozi Nwosu,customer007534@quickmart.example,Ikeja,Lagos,Mass Market
C007535,Grace Okoro,customer007535@quickmart.example,Akure,Ondo,Premium
C007536,Ibrahim Musa,customer007536@quickmart.example,Ibadan,Oyo,Mass Market
C007537,Grace Danladi,customer007537@quickmart.example,Abuja,FCT,Mass Market
C007538,Hauwa Usman,customer007538@quickmart.example,Ilorin,Kwara,Premium
C007539,Fatima Okafor,customer007539@quickmart.example,Akure,Ondo,Premium
C007540,Michael Usman,customer007540@quickmart.example,Jos,Plateau,Mass Market
C007541,Hauwa Balogun,customer007541@quickmart.example,Abuja,FCT,Premium
C007542,Oluwaseun Danladi,customer007542@quickmart.example,Kano,Kano,Mass Market
C007543,Blessing Abdullahi,customer007543@quickmart.example,Osogbo,Osun,Mass Market
C007544,Kelechi Danladi,customer007544@quickmart.example,Osogbo,Osun,Premium
C007545,Chinedu Adeyemi,customer007545@quickmart.example,Lekki,Lagos,Mass Market
C007546,Yusuf Okafor,customer007546@quickmart.example,Osogbo,Osun,Mass Market
C007547,Hauwa Ogunleye,customer007547@quickmart.example,Ado-Ekiti,Ekiti,Business
C007548,Ada Nwosu,customer007548@quickmart.example,Port Harcourt,Rivers,Mass Market
C007549,Tunde Musa,customer007549@quickmart.example,Abuja,FCT,Premium
C007550,Peter Adebayo,customer007550@quickmart.example,Benin City,Edo,Mass Market
C007551,Ibrahim Eze,customer007551@quickmart.example,Calabar,Cross River,Mass Market
C007552,Ngozi Bello,customer007552@quickmart.example,Abuja,FCT,Mass Market
C007553,Ngozi Musa,customer007553@quickmart.example,Kano,Kano,Mass Market
C007554,Yusuf Bello,customer007554@quickmart.example,Benin City,Edo,Premium
C007555,Michael Danladi,customer007555@quickmart.example,Ikeja,Lagos,Premium
C007556,Daniel Okoro,customer007556@quickmart.example,Jos,Plateau,Mass Market
C007557,Ada Balogun,customer007557@quickmart.example,Lekki,Lagos,Premium
C007558,Sarah Nwosu,customer007558@quickmart.example,Lagos,Lagos,Mass Market
C007559,David Bello,customer007559@quickmart.example,Kaduna,Kaduna,Premium
C007560,Kelechi Okafor,customer007560@quickmart.example,Calabar,Cross River,Mass Market
C007561,Hauwa Eze,customer007561@quickmart.example,Maiduguri,Borno,Mass Market
C007562,David Danladi,customer007562@quickmart.example,Jos,Plateau,Mass Market
C007563,Ngozi Sani,customer007563@quickmart.example,Calabar,Cross River,Mass Market
C007564,Ada Usman,customer007564@quickmart.example,Abeokuta,Ogun,Mass Market
C007565,Samuel Eze,customer007565@quickmart.example,Onitsha,Anambra,Mass Market
C007566,Oluwaseun Ibrahim,customer007566@quickmart.example,Ilorin,Kwara,Business
C007567,Chinedu Usman,customer007567@quickmart.example,Kano,Kano,Mass Market
C007568,Grace Sani,customer007568@quickmart.example,Jos,Plateau,Mass Market
C007569,Ibrahim Garba,customer007569@quickmart.example,Ilorin,Kwara,Mass Market
C007570,Musa Garba,customer007570@quickmart.example,Kano,Kano,Mass Market
C007571,Yusuf Garba,customer007571@quickmart.example,Onitsha,Anambra,Mass Market
C007572,Oluwaseun Nwosu,customer007572@quickmart.example,Abeokuta,Ogun,Business
C007573,John Usman,customer007573@quickmart.example,Port Harcourt,Rivers,Mass Market
C007574,Kelechi Sani,customer007574@quickmart.example,Ikeja,Lagos,Business
C007575,Musa Ibrahim,customer007575@quickmart.example,Jos,Plateau,Mass Market
C007576,Mary Mohammed,customer007576@quickmart.example,Port Harcourt,Rivers,Premium
C007577,Oluwaseun Ibrahim,customer007577@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C007578,Ibrahim Adeyemi,customer007578@quickmart.example,Kaduna,Kaduna,Mass Market
C007579,Michael Eze,customer007579@quickmart.example,Lagos,Lagos,Premium
C007580,Yusuf Mohammed,customer007580@quickmart.example,Lagos,Lagos,Mass Market
C007581,Amina Mohammed,customer007581@quickmart.example,Port Harcourt,Rivers,Mass Market
C007582,Grace Ibrahim,customer007582@quickmart.example,Ado-Ekiti,Ekiti,Premium
C007583,Yusuf Garba,customer007583@quickmart.example,Akure,Ondo,Mass Market
C007584,Ibrahim Adebayo,customer007584@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C007585,Amina Balogun,customer007585@quickmart.example,Kano,Kano,Business
C007586,Amina Adebayo,customer007586@quickmart.example,Benin City,Edo,Mass Market
C007587,Ada Danladi,customer007587@quickmart.example,Akure,Ondo,Premium
C007588,Mary Balogun,customer007588@quickmart.example,Ado-Ekiti,Ekiti,Premium
C007589,David Lawal,customer007589@quickmart.example,Benin City,Edo,Premium
C007590,Esther Ogunleye,customer007590@quickmart.example,Benin City,Edo,Mass Market
C007591,David Yusuf,customer007591@quickmart.example,Ikeja,Lagos,Mass Market
C007592,Hauwa Ogunleye,customer007592@quickmart.example,Ibadan,Oyo,Premium
C007593,Musa Usman,customer007593@quickmart.example,Port Harcourt,Rivers,Premium
C007594,Hauwa Musa,customer007594@quickmart.example,Port Harcourt,Rivers,Premium
C007595,Ngozi Usman,customer007595@quickmart.example,Enugu,Enugu,Premium
C007596,Peter Danladi,customer007596@quickmart.example,Kano,Kano,Mass Market
C007597,Hauwa Abdullahi,customer007597@quickmart.example,Abeokuta,Ogun,Mass Market
C007598,Chinedu Abdullahi,customer007598@quickmart.example,Benin City,Edo,Mass Market
C007599,Amina Danladi,customer007599@quickmart.example,Akure,Ondo,Mass Market
C007600,Samuel Ogunleye,customer007600@quickmart.example,Maiduguri,Borno,Mass Market
C007601,Mary Nwosu,customer007601@quickmart.example,Ikeja,Lagos,Mass Market
C007602,Amina Musa,customer007602@quickmart.example,Kaduna,Kaduna,Mass Market
C007603,Samuel Ogunleye,customer007603@quickmart.example,Port Harcourt,Rivers,Mass Market
C007604,Grace Garba,customer007604@quickmart.example,Abeokuta,Ogun,Mass Market
C007605,Daniel Akinyemi,customer007605@quickmart.example,Kaduna,Kaduna,Mass Market
C007606,Fatima Ogunleye,customer007606@quickmart.example,Lekki,Lagos,Mass Market
C007607,Ngozi Okafor,customer007607@quickmart.example,Benin City,Edo,Mass Market
C007608,John Ogunleye,customer007608@quickmart.example,Akure,Ondo,Mass Market
C007609,Samuel Balogun,customer007609@quickmart.example,Osogbo,Osun,Mass Market
C007610,Amina Akinyemi,customer007610@quickmart.example,Lagos,Lagos,Mass Market
C007611,Daniel Usman,customer007611@quickmart.example,Onitsha,Anambra,Business
C007612,Mary Yusuf,customer007612@quickmart.example,Osogbo,Osun,Mass Market
C007613,Tunde Musa,customer007613@quickmart.example,Calabar,Cross River,Mass Market
C007614,Hauwa Mohammed,customer007614@quickmart.example,Ikeja,Lagos,Premium
C007615,Peter Lawal,customer007615@quickmart.example,Kaduna,Kaduna,Mass Market
C007616,Michael Sani,customer007616@quickmart.example,Calabar,Cross River,Mass Market
C007617,Michael Okoro,customer007617@quickmart.example,Maiduguri,Borno,Premium
C007618,Oluwaseun Danladi,customer007618@quickmart.example,Abuja,FCT,Mass Market
C007619,Samuel Abdullahi,customer007619@quickmart.example,Abuja,FCT,Business
C007620,Peter Danladi,customer007620@quickmart.example,Abeokuta,Ogun,Mass Market
C007621,Oluwaseun Usman,customer007621@quickmart.example,Akure,Ondo,Premium
C007622,Esther Garba,customer007622@quickmart.example,Ibadan,Oyo,Business
C007623,Emeka Eze,customer007623@quickmart.example,Kaduna,Kaduna,Premium
C007624,Mary Yusuf,customer007624@quickmart.example,Lekki,Lagos,Mass Market
C007625,Emeka Lawal,customer007625@quickmart.example,Osogbo,Osun,Mass Market
C007626,Esther Akinyemi,customer007626@quickmart.example,Ikeja,Lagos,Mass Market
C007627,Grace Garba,customer007627@quickmart.example,Port Harcourt,Rivers,Mass Market
C007628,Daniel Danladi,customer007628@quickmart.example,Ibadan,Oyo,Premium
C007629,Yusuf Ogunleye,customer007629@quickmart.example,Jos,Plateau,Mass Market
C007630,Chinedu Okafor,customer007630@quickmart.example,Enugu,Enugu,Mass Market
C007631,Fatima Sani,customer007631@quickmart.example,Ilorin,Kwara,Mass Market
C007632,Blessing Danladi,customer007632@quickmart.example,Enugu,Enugu,Mass Market
C007633,Kelechi Nwosu,customer007633@quickmart.example,Jos,Plateau,Mass Market
C007634,Chinedu Garba,customer007634@quickmart.example,Abuja,FCT,Mass Market
C007635,Daniel Balogun,customer007635@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C007636,Samuel Lawal,customer007636@quickmart.example,Ilorin,Kwara,Mass Market
C007637,Mary Okafor,customer007637@quickmart.example,Ilorin,Kwara,Premium
C007638,Yusuf Ogunleye,customer007638@quickmart.example,Calabar,Cross River,Mass Market
C007639,Ada Okafor,customer007639@quickmart.example,Abeokuta,Ogun,Mass Market
C007640,Emeka Ibrahim,customer007640@quickmart.example,Maiduguri,Borno,Mass Market
C007641,Michael Garba,customer007641@quickmart.example,Osogbo,Osun,Mass Market
C007642,Peter Usman,customer007642@quickmart.example,Jos,Plateau,Mass Market
C007643,Chinedu Abdullahi,customer007643@quickmart.example,Abeokuta,Ogun,Premium
C007644,Michael Nwosu,customer007644@quickmart.example,Kaduna,Kaduna,Mass Market
C007645,David Abdullahi,customer007645@quickmart.example,Kaduna,Kaduna,Mass Market
C007646,Musa Abdullahi,customer007646@quickmart.example,Maiduguri,Borno,Mass Market
C007647,Musa Danladi,customer007647@quickmart.example,Abuja,FCT,Mass Market
C007648,Amina Balogun,customer007648@quickmart.example,Osogbo,Osun,Premium
C007649,Musa Musa,customer007649@quickmart.example,Abeokuta,Ogun,Mass Market
C007650,Sarah Bello,customer007650@quickmart.example,Osogbo,Osun,Mass Market
C007651,Blessing Adeyemi,customer007651@quickmart.example,Osogbo,Osun,Mass Market
C007652,Musa Sani,customer007652@quickmart.example,Onitsha,Anambra,Mass Market
C007653,Fatima Bello,customer007653@quickmart.example,Lekki,Lagos,Mass Market
C007654,Samuel Lawal,customer007654@quickmart.example,Onitsha,Anambra,Mass Market
C007655,Mary Ogunleye,customer007655@quickmart.example,Osogbo,Osun,Premium
C007656,Ibrahim Balogun,customer007656@quickmart.example,Osogbo,Osun,Premium
C007657,Ada Abdullahi,customer007657@quickmart.example,Benin City,Edo,Mass Market
C007658,Oluwaseun Bello,customer007658@quickmart.example,Benin City,Edo,Premium
C007659,Michael Bello,customer007659@quickmart.example,Kaduna,Kaduna,Mass Market
C007660,Michael Okafor,customer007660@quickmart.example,Abeokuta,Ogun,Mass Market
C007661,Michael Okafor,customer007661@quickmart.example,Ilorin,Kwara,Mass Market
C007662,Tunde Adebayo,customer007662@quickmart.example,Maiduguri,Borno,Mass Market
C007663,Chinedu Usman,customer007663@quickmart.example,Abuja,FCT,Mass Market
C007664,Michael Balogun,customer007664@quickmart.example,Ado-Ekiti,Ekiti,Premium
C007665,Peter Adebayo,customer007665@quickmart.example,Ikeja,Lagos,Mass Market
C007666,Chinedu Okoro,customer007666@quickmart.example,Ikeja,Lagos,Mass Market
C007667,Esther Yusuf,customer007667@quickmart.example,Osogbo,Osun,Mass Market
C007668,Tunde Yusuf,customer007668@quickmart.example,Lekki,Lagos,Mass Market
C007669,Fatima Akinyemi,customer007669@quickmart.example,Jos,Plateau,Mass Market
C007670,Fatima Garba,customer007670@quickmart.example,Akure,Ondo,Premium
C007671,Daniel Danladi,customer007671@quickmart.example,Kano,Kano,Mass Market
C007672,Chinedu Ibrahim,customer007672@quickmart.example,Kano,Kano,Mass Market
C007673,Yusuf Akinyemi,customer007673@quickmart.example,Lagos,Lagos,Mass Market
C007674,Yusuf Bello,customer007674@quickmart.example,Ilorin,Kwara,Mass Market
C007675,Kelechi Ibrahim,customer007675@quickmart.example,Kano,Kano,Mass Market
C007676,Amina Akinyemi,customer007676@quickmart.example,Lekki,Lagos,Mass Market
C007677,Peter Bello,customer007677@quickmart.example,Benin City,Edo,Premium
C007678,Peter Mohammed,customer007678@quickmart.example,Ibadan,Oyo,Premium
C007679,Chinedu Ibrahim,customer007679@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C007680,Fatima Bello,customer007680@quickmart.example,Uyo,Akwa Ibom,Mass Market
C007681,Ibrahim Abdullahi,customer007681@quickmart.example,Maiduguri,Borno,Mass Market
C007682,Yusuf Mohammed,customer007682@quickmart.example,Maiduguri,Borno,Premium
C007683,Emeka Balogun,customer007683@quickmart.example,Ado-Ekiti,Ekiti,Mass Market
C007684,Hauwa Nwosu,customer007684@quickmart.example,Port Harcourt,Rivers,Mass Market
C007685,Ngozi Bello,customer007685@quickmart.example,Ibadan,Oyo,Business
C007686,Hauwa Ibrahim,customer007686@quickmart.example,Lagos,Lagos,Mass Market
C007687,Daniel Bello,customer007687@quickmart.example,Ikeja,Lagos,Business
C007688,Michael Adeyemi,customer007688@quickmart.example,Abeokuta,Ogun,Mass Market
C007689,Daniel Eze,customer007689@quickmart.example,Akure,Ondo,Mass Market
C007690,Oluwaseun Balogun,customer007690@quickmart.example,Abeokuta,Ogun,Mass Market
C007691,Zainab Eze,customer007691@quickmart.example,Ikeja,Lagos,Premium
C007692,Ngozi Adeyemi,customer007692@quickmart.example,Osogbo,Osun,Mass Market
C007693,Blessing Abdullahi,customer007693@quickmart.example,Jos,Plateau,Mass Market
C007694,Sarah Ogunleye,customer007694@quickmart.example,Jos,Plateau,Mass Market
C007695,Michael Eze,customer007695@quickmart.example,Kano,Kano,Mass Market
C007696,Yusuf Usman,customer007696@quickmart.example,Osogbo,Osun,Premium
C007697,Ngozi Lawal,customer007697@quickmart.example,Kano,Kano,Mass Market
C007698,Grace Danladi,customer007698@quickmart.example,Akure,Ondo,Mass Market
C007699,Daniel Musa,customer007699@quickmart.example,Maiduguri,Borno,Premium
C007700,Fatima Eze,customer007700@quickmart.example,Benin City,Edo,Mass Market
C007701,Musa Okafor,customer007701@quickmart.example,Uyo,Akwa Ibom,Mass Market
C007702,Chinedu Adeyemi,customer007702@quickmart.example,Lagos,Lagos,Mass Market
C007703,Ngozi Okoro,customer007703@quickmart.example,Calabar,Cross River,Premium
C007704,Samuel Sani,customer007704@quickmart.example,Maiduguri,Borno,Mass Market
C007705,Oluwaseun Nwosu,customer007705@quickmart.example,Ibadan,Oyo,Mass Market
C007706,Blessing Adebayo,customer007706@quickmart.example,Lagos,Lagos,Premium
C007707,Emeka Okafor,customer007707@quickmart.example,Lagos,Lagos,Premium
C007708,Blessing Akinyemi,customer007708@quickmart.example,Akure,Ondo,Mass Market
C007709,Tunde Nwosu,customer007709@quickmart.example,Abeokuta,Ogun,Mass Market
C007710,Michael Garba,customer007710@quickmart.example,Jos,Plateau,Premium
C007711,Samuel Mohammed,customer007711@quickmart.example,Kano,Kano,Premium
C007712,Grace Ogunleye,customer007712@quickmart.example,Kano,Kano,Mass Market
C007713,Blessing Ogunleye,customer007713@quickmart.example,Ibadan,Oyo,Mass Market
